customer_id,age,tenure_months,monthly_spend,num_support_tickets,region,plan_type,payment_method,churned
C2446,48,73,62.29,6,Midwest,Standard,credit_card,1
C2447,48,23,85.21,6,East,Standard,paypal,1
C2448,37,28,106.54,7,Midwest,Premium,paypal,1
C2449,61,24,110.83,6,West,Premium,bank_transfer,0
C2450,25,67,110.28,3,West,Premium,bank_transfer,0
C2451,60,11,87.77,6,West,Standard,credit_card,1
C2452,25,84,146.18,2,West,Enterprise,bank_transfer,0
C2453,68,73,37.66,1,West,Basic,credit_card,0
C2454,31,82,125.44,9,Midwest,Enterprise,paypal,0
C2455,32,96,69.72,0,South,Standard,paypal,0
C2456,43,30,46.83,7,Midwest,Basic,bank_transfer,1
C2457,38,72,125.25,9,West,Enterprise,paypal,0
C2458,22,11,139.13,3,West,Enterprise,bank_transfer,1
C2459,55,56,112.43,2,South,Premium,credit_card,0
C2460,53,33,50.48,5,East,Basic,credit_card,0
C2461,47,13,33.35,7,Midwest,Basic,credit_card,0
C2462,44,8,72.9,9,East,Standard,credit_card,1
C2463,59,77,47.36,8,Midwest,Basic,credit_card,0
C2464,68,,109.15,4,South,Premium,bank_transfer,0
C2465,39,64,122.67,8,Midwest,Enterprise,credit_card,0
C2466,22,89,132.75,1,West,Enterprise,bank_transfer,0
C2467,44,12,140.07,10,East,Enterprise,paypal,1
C2468,46,25,87.96,1,South,Premium,paypal,0
C2469,27,94,40.34,7,South,Basic,bank_transfer,1
C2470,60,,55.97,0,Midwest,Basic,bank_transfer,0
C2471,37,2,95.29,4,West,Premium,paypal,0
C2472,37,78,66.63,8,West,Standard,paypal,0
C2473,32,95,38.2,5,Midwest,Basic,paypal,0
C2474,23,85,135.89,0,East,Enterprise,bank_transfer,0
C2475,27,49,104.99,9,East,Premium,credit_card,1
C2476,34,8,77.73,7,South,Standard,bank_transfer,0
C2477,25,56,123.11,9,Midwest,Enterprise,credit_card,1
C2478,67,16,46.06,10,South,Basic,credit_card,0
C2479,31,50,124.61,5,South,Enterprise,paypal,0
C2480,47,31,79.11,1,Midwest,Standard,credit_card,0
C2481,65,21,62.47,3,Midwest,Standard,paypal,0
C2482,45,92,94.7,0,East,Premium,paypal,0
C2483,40,50,53.39,9,South,Basic,paypal,0
C2484,53,50,125.44,6,East,Enterprise,credit_card,1
C2485,22,47,87.38,2,Midwest,Standard,credit_card,1
C2486,53,72,122.15,6,Midwest,Enterprise,credit_card,1
C2487,37,6,132.29,6,West,Enterprise,bank_transfer,1
C2488,63,12,128.92,0,West,Enterprise,credit_card,0
C2489,32,8,78.62,2,South,Standard,credit_card,0
C2490,66,26,141.68,9,Midwest,Enterprise,paypal,1
C2491,58,84,87.2,0,West,Standard,paypal,0
C2492,51,45,146.3,10,South,Enterprise,bank_transfer,0
C2493,30,6,94.43,8,South,Premium,paypal,1
C2494,27,16,48.4,1,Midwest,Basic,bank_transfer,0
C2495,40,43,147.49,2,East,Enterprise,paypal,0
C2496,53,7,105.18,6,West,Premium,credit_card,1
C2497,30,40,122.79,0,South,Enterprise,bank_transfer,0
C2498,,3,67.12,1,South,Standard,paypal,0
C2499,34,88,33.76,3,West,Basic,bank_transfer,0
C2500,25,45,136.87,5,East,Enterprise,credit_card,1
